Date:  16:48, Monday, November 14, 2016
Model name:Devin
Study name:Static 1(-Default-)
Mesh type: Solid Mesh


Node  ,Value  ,X (in)  ,Y (in)  ,Z (in)
47737  ,0.000e+000  ,-1.5989  ,7.3438  ,-1.2015
47738  ,0.000e+000  ,-1.3854  ,7.5  ,-1.4424
47742  ,0.000e+000  ,-1.5989  ,7.6563  ,-1.2015
47743  ,0.000e+000  ,-1.6904  ,7.6563  ,-1.0689
47744  ,0.000e+000  ,-1.6904  ,7.3438  ,-1.0689
47745  ,0.000e+000  ,-1.7709  ,7.3438  ,-0.92945
47746  ,0.000e+000  ,-1.5989  ,7.5  ,-1.2015
47751  ,0.000e+000  ,-1.7709  ,7.6563  ,-0.92945
47752  ,0.000e+000  ,-1.84  ,7.6563  ,-0.78393
47753  ,0.000e+000  ,-1.84  ,7.3438  ,-0.78393
47754  ,0.000e+000  ,-1.8971  ,7.3438  ,-0.63334
47755  ,0.000e+000  ,-1.7709  ,7.5  ,-0.92945
47762  ,0.000e+000  ,-1.8971  ,7.6563  ,-0.63334
47763  ,0.000e+000  ,-1.9419  ,7.6563  ,-0.47863
47764  ,0.000e+000  ,-1.9419  ,7.3438  ,-0.47863
47765  ,0.000e+000  ,-1.9741  ,7.3438  ,-0.32082
47766  ,0.000e+000  ,-1.8971  ,7.5  ,-0.63334
47770  ,0.000e+000  ,-1.9741  ,7.6563  ,-0.32082
47771  ,0.000e+000  ,-1.9935  ,7.6563  ,-0.16093
47772  ,0.000e+000  ,-1.9935  ,7.3438  ,-0.16093
47773  ,0.000e+000  ,-2  ,7.3438  ,-6.5168E-007
47774  ,0.000e+000  ,-1.9741  ,7.5  ,-0.32082
47780  ,0.000e+000  ,-2  ,7.6563  ,-6.5168E-007
47781  ,0.000e+000  ,-1.9935  ,7.6563  ,0.16093
47782  ,0.000e+000  ,-1.9935  ,7.3438  ,0.16093
47783  ,0.000e+000  ,-1.9741  ,7.3438  ,0.32082
47784  ,0.000e+000  ,-2  ,7.5  ,-6.5168E-007
47788  ,0.000e+000  ,-1.9741  ,7.6563  ,0.32082
47789  ,0.000e+000  ,-1.9419  ,7.6563  ,0.47863
47790  ,0.000e+000  ,-1.9419  ,7.3438  ,0.47863
47791  ,0.000e+000  ,-1.8971  ,7.3438  ,0.63334
47792  ,0.000e+000  ,-1.9741  ,7.5  ,0.32082
47799  ,0.000e+000  ,-1.8971  ,7.6563  ,0.63334
47800  ,0.000e+000  ,-1.84  ,7.6563  ,0.78393
47801  ,0.000e+000  ,-1.84  ,7.3438  ,0.78393
47802  ,0.000e+000  ,-1.7709  ,7.3438  ,0.92945
47803  ,0.000e+000  ,-1.8971  ,7.5  ,0.63334
47809  ,0.000e+000  ,-1.7709  ,7.6563  ,0.92945
47810  ,0.000e+000  ,-1.6904  ,7.6563  ,1.0689
47811  ,0.000e+000  ,-1.6904  ,7.3438  ,1.0689
47812  ,0.000e+000  ,-1.5989  ,7.3438  ,1.2015
47813  ,0.000e+000  ,-1.7709  ,7.5  ,0.92945
47818  ,0.000e+000  ,-1.5989  ,7.6563  ,1.2015
47819  ,0.000e+000  ,-1.497  ,7.6563  ,1.3262
47820  ,0.000e+000  ,-1.497  ,7.3438  ,1.3262
47821  ,0.000e+000  ,-1.3854  ,7.3438  ,1.4424
47822  ,0.000e+000  ,-1.5989  ,7.5  ,1.2015
47827  ,0.000e+000  ,-1.3854  ,7.6563  ,1.4424
47828  ,0.000e+000  ,-1.2649  ,7.6563  ,1.5492
47829  ,0.000e+000  ,-1.2649  ,7.3438  ,1.5492
47830  ,0.000e+000  ,-1.3854  ,7.5  ,1.4424
47834  ,0.000e+000  ,-0.85739  ,9.6875  ,1.8069
47835  ,0.000e+000  ,-0.85739  ,9.5313  ,1.8069
47836  ,0.000e+000  ,-1.1361  ,9.6875  ,1.646
47842  ,0.000e+000  ,-0.85739  ,9.375  ,1.8069
47843  ,0.000e+000  ,-1.1361  ,9.5313  ,1.646
47844  ,0.000e+000  ,-1.1361  ,9.375  ,1.646
47845  ,0.000e+000  ,-1  ,9.5313  ,1.7321
47849  ,0.000e+000  ,-0.85739  ,9.2188  ,1.8069
47850  ,0.000e+000  ,-0.85739  ,9.0625  ,1.8069
47851  ,0.000e+000  ,-1.1361  ,9.2188  ,1.646
47852  ,0.000e+000  ,-1.1361  ,9.0625  ,1.646
47853  ,0.000e+000  ,-1  ,9.2188  ,1.7321
47857  ,0.000e+000  ,-0.85739  ,8.9063  ,1.8069
47858  ,0.000e+000  ,-0.85739  ,8.75  ,1.8069
47859  ,0.000e+000  ,-1.1361  ,8.9063  ,1.646
47860  ,0.000e+000  ,-1.1361  ,8.75  ,1.646
47861  ,0.000e+000  ,-1  ,8.9063  ,1.7321
47865  ,0.000e+000  ,-0.85739  ,8.5938  ,1.8069
47866  ,0.000e+000  ,-0.85739  ,8.4375  ,1.8069
47867  ,0.000e+000  ,-1.1361  ,8.5938  ,1.646
47868  ,0.000e+000  ,-1.1361  ,8.4375  ,1.646
47869  ,0.000e+000  ,-1  ,8.5938  ,1.7321
47875  ,0.000e+000  ,-0.85739  ,8.2813  ,1.8069
47876  ,0.000e+000  ,-0.85739  ,8.125  ,1.8069
47877  ,0.000e+000  ,-1.1361  ,8.2813  ,1.646
47878  ,0.000e+000  ,-1.1361  ,8.125  ,1.646
47879  ,0.000e+000  ,-1  ,8.2813  ,1.7321
47882  ,0.000e+000  ,-0.85739  ,7.9688  ,1.8069
47883  ,0.000e+000  ,-0.85739  ,7.8125  ,1.8069
47884  ,0.000e+000  ,-1.1361  ,7.9688  ,1.646
47885  ,0.000e+000  ,-1.1361  ,7.8125  ,1.646
47886  ,0.000e+000  ,-1  ,7.9688  ,1.7321
47888  ,0.000e+000  ,-0.85739  ,7.6563  ,1.8069
47889  ,0.000e+000  ,-0.85739  ,7.5  ,1.8069
47890  ,0.000e+000  ,-1.1361  ,7.6563  ,1.646
47891  ,0.000e+000  ,-1.1361  ,7.5  ,1.646
47892  ,0.000e+000  ,-1  ,7.6563  ,1.7321
47898  ,0.000e+000  ,-0.85739  ,7.1875  ,1.8069
47899  ,0.000e+000  ,-0.85739  ,7.3438  ,1.8069
47900  ,0.000e+000  ,-1.1361  ,7.1875  ,1.646
47901  ,0.000e+000  ,-1.1361  ,7.3438  ,1.646
47902  ,0.000e+000  ,-1  ,7.3438  ,1.7321
47908  ,0.000e+000  ,-0.85739  ,6.875  ,1.8069
47909  ,0.000e+000  ,-0.85739  ,7.0313  ,1.8069
47910  ,0.000e+000  ,-1.1361  ,6.875  ,1.646
47911  ,0.000e+000  ,-1.1361  ,7.0313  ,1.646
47912  ,0.000e+000  ,-1  ,7.0313  ,1.7321
47917  ,0.000e+000  ,-0.85739  ,6.5625  ,1.8069
47918  ,0.000e+000  ,-0.85739  ,6.7188  ,1.8069
47919  ,0.000e+000  ,-1.1361  ,6.5625  ,1.646
47920  ,0.000e+000  ,-1.1361  ,6.7188  ,1.646
47921  ,0.000e+000  ,-1  ,6.7188  ,1.7321
47925  ,0.000e+000  ,-0.85739  ,6.25  ,1.8069
47926  ,0.000e+000  ,-0.85739  ,6.4063  ,1.8069
47927  ,0.000e+000  ,-1.1361  ,6.25  ,1.646
47928  ,0.000e+000  ,-1.1361  ,6.4063  ,1.646
47929  ,0.000e+000  ,-1  ,6.4063  ,1.7321
47937  ,0.000e+000  ,-0.85739  ,5.9375  ,1.8069
47938  ,0.000e+000  ,-0.85739  ,6.0938  ,1.8069
47939  ,0.000e+000  ,-1.1361  ,5.9375  ,1.646
47940  ,0.000e+000  ,-1.1361  ,6.0938  ,1.646
47941  ,0.000e+000  ,-1  ,6.0938  ,1.7321
47946  ,0.000e+000  ,-0.85739  ,5.625  ,1.8069
47947  ,0.000e+000  ,-0.85739  ,5.7813  ,1.8069
47948  ,0.000e+000  ,-1.1361  ,5.625  ,1.646
47949  ,0.000e+000  ,-1.1361  ,5.7813  ,1.646
47950  ,0.000e+000  ,-1  ,5.7813  ,1.7321
47957  ,0.000e+000  ,-0.85739  ,5.3125  ,1.8069
47958  ,0.000e+000  ,-0.85739  ,5.4687  ,1.8069
47959  ,0.000e+000  ,-1.1361  ,5.3125  ,1.646
47960  ,0.000e+000  ,-1.1361  ,5.4687  ,1.646
47961  ,0.000e+000  ,-1  ,5.4688  ,1.7321
47972  ,0.000e+000  ,-0.85739  ,5.1563  ,1.8069
47973  ,0.000e+000  ,-0.85739  ,5  ,1.8069
47974  ,0.000e+000  ,-1.1361  ,5.1563  ,1.646
47975  ,0.000e+000  ,-1  ,5.1563  ,1.7321
47982  ,0.000e+000  ,-1.3854  ,5.1563  ,1.4424
47983  ,0.000e+000  ,-1.2649  ,5.1563  ,1.5492
47984  ,0.000e+000  ,-1.1361  ,5  ,1.646
47995  ,0.000e+000  ,-1.5989  ,5.1563  ,1.2015
47996  ,0.000e+000  ,-1.497  ,5.1563  ,1.3262
47997  ,0.000e+000  ,-1.3854  ,5  ,1.4424
48006  ,0.000e+000  ,-1.7709  ,5.1563  ,0.92945
48007  ,0.000e+000  ,-1.6904  ,5.1563  ,1.0689
48008  ,0.000e+000  ,-1.5989  ,5  ,1.2015
48019  ,0.000e+000  ,-1.8971  ,5.1563  ,0.63334
48020  ,0.000e+000  ,-1.84  ,5.1563  ,0.78393
48021  ,0.000e+000  ,-1.7709  ,5  ,0.92945
48031  ,0.000e+000  ,-1.9741  ,5.1563  ,0.32082
48032  ,0.000e+000  ,-1.9419  ,5.1563  ,0.47863
48033  ,0.000e+000  ,-1.8971  ,5  ,0.63334
48045  ,0.000e+000  ,-2  ,5.1563  ,-1.7485E-007
48046  ,0.000e+000  ,-1.9935  ,5.1563  ,0.16093
48047  ,0.000e+000  ,-1.9741  ,5  ,0.32082
48055  ,0.000e+000  ,-1.9741  ,5.1563  ,-0.32082
48056  ,0.000e+000  ,-1.9935  ,5.1563  ,-0.16093
48057  ,0.000e+000  ,-2  ,5  ,-1.7485E-007
48068  ,0.000e+000  ,-1.8971  ,5.1563  ,-0.63334
48069  ,0.000e+000  ,-1.9419  ,5.1563  ,-0.47863
48070  ,0.000e+000  ,-1.9741  ,5  ,-0.32082
48081  ,0.000e+000  ,-1.7709  ,5.1563  ,-0.92945
48082  ,0.000e+000  ,-1.84  ,5.1563  ,-0.78393
48083  ,0.000e+000  ,-1.8971  ,5  ,-0.63334
48091  ,0.000e+000  ,-1.5989  ,5.1563  ,-1.2015
48092  ,0.000e+000  ,-1.6904  ,5.1563  ,-1.0689
48093  ,0.000e+000  ,-1.7709  ,5  ,-0.92945
48101  ,0.000e+000  ,-1.3854  ,5.1563  ,-1.4424
48102  ,0.000e+000  ,-1.497  ,5.1563  ,-1.3262
48103  ,0.000e+000  ,-1.5989  ,5  ,-1.2015
48115  ,0.000e+000  ,-1.2649  ,5.1563  ,-1.5492
48116  ,0.000e+000  ,-1.3854  ,5  ,-1.4424
48125  ,0.000e+000  ,-0.85739  ,5  ,-1.8069
48126  ,0.000e+000  ,-1.1361  ,5.1563  ,-1.646
48127  ,0.000e+000  ,-1.1361  ,5  ,-1.646
48133  ,0.000e+000  ,-0.85738  ,5.3125  ,-1.8069
48134  ,0.000e+000  ,-0.85739  ,5.1563  ,-1.8069
48135  ,0.000e+000  ,-1.1361  ,5.3125  ,-1.646
48136  ,0.000e+000  ,-1.1361  ,5.4687  ,-1.646
48137  ,0.000e+000  ,-1  ,5.1563  ,-1.7321
48142  ,0.000e+000  ,-0.85738  ,5.4687  ,-1.8069
48143  ,0.000e+000  ,-0.85738  ,5.625  ,-1.8069
48144  ,0.000e+000  ,-1.1361  ,5.625  ,-1.646
48145  ,0.000e+000  ,-1.1361  ,5.7813  ,-1.646
48146  ,0.000e+000  ,-1  ,5.4688  ,-1.7321
48150  ,0.000e+000  ,-0.85738  ,5.7813  ,-1.8069
48151  ,0.000e+000  ,-0.85738  ,5.9375  ,-1.8069
48152  ,0.000e+000  ,-1.1361  ,5.9375  ,-1.646
48153  ,0.000e+000  ,-1.1361  ,6.0938  ,-1.646
48154  ,0.000e+000  ,-1  ,5.7813  ,-1.7321
48160  ,0.000e+000  ,-0.85738  ,6.0938  ,-1.8069
48161  ,0.000e+000  ,-0.85738  ,6.25  ,-1.8069
48162  ,0.000e+000  ,-1.1361  ,6.25  ,-1.646
48163  ,0.000e+000  ,-1.1361  ,6.4063  ,-1.646
48164  ,0.000e+000  ,-1  ,6.0938  ,-1.7321
48170  ,0.000e+000  ,-0.85738  ,6.4063  ,-1.8069
48171  ,0.000e+000  ,-0.85738  ,6.5625  ,-1.8069
48172  ,0.000e+000  ,-1.1361  ,6.5625  ,-1.646
48173  ,0.000e+000  ,-1.1361  ,6.7188  ,-1.646
48174  ,0.000e+000  ,-1  ,6.4063  ,-1.7321
48177  ,0.000e+000  ,-0.85738  ,6.7188  ,-1.8069
48178  ,0.000e+000  ,-0.85738  ,6.875  ,-1.8069
48179  ,0.000e+000  ,-1.1361  ,6.875  ,-1.646
48180  ,0.000e+000  ,-1.1361  ,7.0313  ,-1.646
48181  ,0.000e+000  ,-1  ,6.7188  ,-1.7321
48187  ,0.000e+000  ,-0.85738  ,7.0313  ,-1.8069
48188  ,0.000e+000  ,-0.85738  ,7.1875  ,-1.8069
48189  ,0.000e+000  ,-1.1361  ,7.1875  ,-1.646
48190  ,0.000e+000  ,-1.1361  ,7.3438  ,-1.646
48191  ,0.000e+000  ,-1  ,7.0313  ,-1.7321
48196  ,0.000e+000  ,-0.85738  ,7.3438  ,-1.8069
48197  ,0.000e+000  ,-0.85738  ,7.5  ,-1.8069
48198  ,0.000e+000  ,-1.1361  ,7.6563  ,-1.646
48199  ,0.000e+000  ,-1.1361  ,7.5  ,-1.646
48200  ,0.000e+000  ,-1  ,7.3438  ,-1.7321
48206  ,0.000e+000  ,-0.85738  ,7.8125  ,-1.8069
48207  ,0.000e+000  ,-0.85738  ,7.6563  ,-1.8069
48208  ,0.000e+000  ,-1.1361  ,7.9688  ,-1.646
48209  ,0.000e+000  ,-1.1361  ,7.8125  ,-1.646
48210  ,0.000e+000  ,-1  ,7.6563  ,-1.7321
48215  ,0.000e+000  ,-0.85738  ,8.125  ,-1.8069
48216  ,0.000e+000  ,-0.85738  ,7.9688  ,-1.8069
48217  ,0.000e+000  ,-1.1361  ,8.2813  ,-1.646
48218  ,0.000e+000  ,-1.1361  ,8.125  ,-1.646
48219  ,0.000e+000  ,-1  ,7.9688  ,-1.7321
48223  ,0.000e+000  ,-0.85738  ,8.4375  ,-1.8069
48224  ,0.000e+000  ,-0.85738  ,8.2813  ,-1.8069
48225  ,0.000e+000  ,-1.1361  ,8.5938  ,-1.646
48226  ,0.000e+000  ,-1.1361  ,8.4375  ,-1.646
48227  ,0.000e+000  ,-1  ,8.2813  ,-1.7321
48232  ,0.000e+000  ,-0.85738  ,8.75  ,-1.8069
48233  ,0.000e+000  ,-0.85738  ,8.5938  ,-1.8069
48234  ,0.000e+000  ,-1.1361  ,8.9063  ,-1.646
48235  ,0.000e+000  ,-1.1361  ,8.75  ,-1.646
48236  ,0.000e+000  ,-1  ,8.5938  ,-1.7321
48240  ,0.000e+000  ,-0.85738  ,9.0625  ,-1.8069
48241  ,0.000e+000  ,-0.85738  ,8.9063  ,-1.8069
48242  ,0.000e+000  ,-1.1361  ,9.2188  ,-1.646
48243  ,0.000e+000  ,-1.1361  ,9.0625  ,-1.646
48244  ,0.000e+000  ,-1  ,8.9063  ,-1.7321
48248  ,0.000e+000  ,-0.85738  ,9.375  ,-1.8069
48249  ,0.000e+000  ,-0.85738  ,9.2188  ,-1.8069
48250  ,0.000e+000  ,-1.1361  ,9.375  ,-1.646
48251  ,0.000e+000  ,-1  ,9.2188  ,-1.7321
48256  ,0.000e+000  ,-0.85738  ,9.6875  ,-1.8069
48257  ,0.000e+000  ,-0.85738  ,9.5313  ,-1.8069
48258  ,0.000e+000  ,-1.1361  ,9.6875  ,-1.646
48259  ,0.000e+000  ,-1.1361  ,9.5313  ,-1.646
48260  ,0.000e+000  ,-1  ,9.5313  ,-1.7321
48263  ,0.000e+000  ,-0.85738  ,9.8438  ,-1.8069
48266  ,0.000e+000  ,-0.85739  ,10  ,-1.8069
48267  ,0.000e+000  ,-1.1361  ,9.8438  ,-1.646
48268  ,0.000e+000  ,-1  ,9.8438  ,-1.7321
48272  ,0.000e+000  ,-1.2649  ,9.8438  ,-1.5492
48273  ,0.000e+000  ,-1.3854  ,9.8438  ,-1.4424
48274  ,0.000e+000  ,-1.1361  ,10  ,-1.646
48277  ,0.000e+000  ,-1.497  ,9.8438  ,-1.3262
48278  ,0.000e+000  ,-1.5989  ,9.8438  ,-1.2015
48279  ,0.000e+000  ,-1.3854  ,10  ,-1.4424
48282  ,0.000e+000  ,-1.6904  ,9.8438  ,-1.0689
48283  ,0.000e+000  ,-1.7709  ,9.8438  ,-0.92945
48284  ,0.000e+000  ,-1.5989  ,10  ,-1.2015
48289  ,0.000e+000  ,-1.84  ,9.8438  ,-0.78393
48290  ,0.000e+000  ,-1.8971  ,9.8438  ,-0.63334
48291  ,0.000e+000  ,-1.7709  ,10  ,-0.92945
48295  ,0.000e+000  ,-1.9419  ,9.8438  ,-0.47863
48296  ,0.000e+000  ,-1.9741  ,9.8438  ,-0.32082
48297  ,0.000e+000  ,-1.8971  ,10  ,-0.63334
48300  ,0.000e+000  ,-1.9935  ,9.8438  ,-0.16093
48301  ,0.000e+000  ,-2  ,9.8438  ,-1.7485E-007
48302  ,0.000e+000  ,-1.9741  ,10  ,-0.32082
48305  ,0.000e+000  ,-1.9935  ,9.8438  ,0.16093
48306  ,0.000e+000  ,-1.9741  ,9.8438  ,0.32082
48307  ,0.000e+000  ,-2  ,10  ,-1.7485E-007
48311  ,0.000e+000  ,-1.9419  ,9.8438  ,0.47863
48312  ,0.000e+000  ,-1.8971  ,9.8438  ,0.63334
48313  ,0.000e+000  ,-1.9741  ,10  ,0.32082
48318  ,0.000e+000  ,-1.84  ,9.8438  ,0.78393
48319  ,0.000e+000  ,-1.7709  ,9.8438  ,0.92945
48320  ,0.000e+000  ,-1.8971  ,10  ,0.63334
48323  ,0.000e+000  ,-1.6904  ,9.8438  ,1.0689
48324  ,0.000e+000  ,-1.5989  ,9.8438  ,1.2015
48325  ,0.000e+000  ,-1.7709  ,10  ,0.92945
48328  ,0.000e+000  ,-1.497  ,9.8438  ,1.3262
48329  ,0.000e+000  ,-1.3854  ,9.8438  ,1.4424
48330  ,0.000e+000  ,-1.5989  ,10  ,1.2015
48334  ,0.000e+000  ,-1.2649  ,9.8438  ,1.5492
48335  ,0.000e+000  ,-1.1361  ,9.8438  ,1.646
48336  ,0.000e+000  ,-1.3854  ,10  ,1.4424
48340  ,0.000e+000  ,-0.85739  ,9.8438  ,1.8069
48341  ,0.000e+000  ,-0.85739  ,10  ,1.8069
48342  ,0.000e+000  ,-1  ,9.8438  ,1.7321
48343  ,0.000e+000  ,-1.1361  ,10  ,1.646
50251  ,0.000e+000  ,2.9959  ,9.1508E-016  ,-0.15701
50259  ,0.000e+000  ,2.9959  ,9.1508E-016  ,0.15701
50267  ,0.000e+000  ,2.9631  ,9.079E-016  ,0.4693
50273  ,0.000e+000  ,2.8978  ,8.9363E-016  ,0.77646
50278  ,0.000e+000  ,2.8007  ,8.7243E-016  ,1.0751
50284  ,0.000e+000  ,2.673  ,1.1048E-015  ,1.362
50289  ,0.000e+000  ,2.516  ,1.0705E-015  ,1.6339
50296  ,0.000e+000  ,2.3314  ,7.6986E-016  ,1.888
50302  ,0.000e+000  ,2.1213  ,9.8427E-016  ,2.1213
50306  ,0.000e+000  ,1.888  ,6.7294E-016  ,2.3314
50312  ,0.000e+000  ,1.6339  ,8.7775E-016  ,2.516
50318  ,0.000e+000  ,1.362  ,5.5799E-016  ,2.673
50324  ,0.000e+000  ,1.0751  ,4.9529E-016  ,2.8007
50331  ,0.000e+000  ,0.77646  ,4.3002E-016  ,2.8978
50337  ,0.000e+000  ,0.4693  ,6.2323E-016  ,2.9631
50344  ,0.000e+000  ,0.15701  ,2.9464E-016  ,2.9959
50351  ,0.000e+000  ,-0.15701  ,2.2602E-016  ,2.9959
50358  ,0.000e+000  ,-0.4693  ,1.5777E-016  ,2.9631
50364  ,0.000e+000  ,-0.77646  ,9.0638E-017  ,2.8978
50369  ,0.000e+000  ,-1.0751  ,2.857E-016  ,2.8007
50380  ,0.000e+000  ,-1.0751  ,5  ,2.8007
50387  ,0.000e+000  ,-0.77646  ,5  ,2.8978
50393  ,0.000e+000  ,-0.4693  ,5  ,2.9631
50400  ,0.000e+000  ,-0.15701  ,5  ,2.9959
50407  ,0.000e+000  ,0.15701  ,5  ,2.9959
50414  ,0.000e+000  ,0.4693  ,5  ,2.9631
50420  ,0.000e+000  ,0.77646  ,5  ,2.8978
50426  ,0.000e+000  ,1.0751  ,5  ,2.8007
50432  ,0.000e+000  ,1.362  ,5  ,2.673
50436  ,0.000e+000  ,1.6339  ,5  ,2.516
50442  ,0.000e+000  ,1.888  ,5  ,2.3314
50448  ,0.000e+000  ,2.1213  ,5  ,2.1213
50454  ,0.000e+000  ,2.3314  ,5  ,1.888
50460  ,0.000e+000  ,2.516  ,5  ,1.6339
50466  ,0.000e+000  ,2.673  ,5  ,1.362
50472  ,0.000e+000  ,2.8007  ,5  ,1.0751
50479  ,0.000e+000  ,2.8978  ,5  ,0.77646
50486  ,0.000e+000  ,2.9631  ,5  ,0.4693
50491  ,0.000e+000  ,2.9959  ,5  ,-0.15701
50493  ,0.000e+000  ,2.9959  ,5  ,0.15701
52408  ,0.000e+000  ,-1.362  ,2.2301E-016  ,2.673
52415  ,0.000e+000  ,-1.6339  ,-9.6758E-017  ,2.516
52420  ,0.000e+000  ,-1.888  ,-1.5228E-016  ,2.3314
52426  ,0.000e+000  ,-2.1213  ,-2.0328E-016  ,2.1213
52431  ,0.000e+000  ,-2.3314  ,-2.492E-016  ,1.888
52436  ,0.000e+000  ,-2.516  ,-2.8954E-016  ,1.6339
52441  ,0.000e+000  ,-2.673  ,-3.2385E-016  ,1.362
52447  ,0.000e+000  ,-2.8007  ,-3.5176E-016  ,1.0751
52453  ,0.000e+000  ,-2.8978  ,-3.7297E-016  ,0.77646
52460  ,0.000e+000  ,-2.9631  ,-1.2691E-016  ,0.4693
52466  ,0.000e+000  ,-2.9959  ,-3.9441E-016  ,0.15701
52473  ,0.000e+000  ,-2.9959  ,-3.9441E-016  ,-0.15701
52479  ,0.000e+000  ,-2.9631  ,-1.2691E-016  ,-0.4693
52484  ,0.000e+000  ,-2.8978  ,-3.7297E-016  ,-0.77646
52490  ,0.000e+000  ,-2.8007  ,-3.5176E-016  ,-1.0751
52496  ,0.000e+000  ,-2.673  ,-3.2385E-016  ,-1.362
52501  ,0.000e+000  ,-2.516  ,-2.8954E-016  ,-1.6339
52507  ,0.000e+000  ,-2.3314  ,-2.492E-016  ,-1.888
52513  ,0.000e+000  ,-2.1213  ,-2.0328E-016  ,-2.1213
52517  ,0.000e+000  ,-1.888  ,-1.5228E-016  ,-2.3314
52522  ,0.000e+000  ,-1.362  ,-3.7325E-017  ,-2.673
52523  ,0.000e+000  ,-1.6339  ,1.6357E-016  ,-2.516
52655  ,0.000e+000  ,-1.362  ,5  ,-2.673
52661  ,0.000e+000  ,-1.6339  ,5  ,-2.516
52666  ,0.000e+000  ,-1.888  ,5  ,-2.3314
52672  ,0.000e+000  ,-2.1213  ,5  ,-2.1213
52678  ,0.000e+000  ,-2.3314  ,5  ,-1.888
52684  ,0.000e+000  ,-2.516  ,5  ,-1.6339
52690  ,0.000e+000  ,-2.673  ,5  ,-1.362
52696  ,0.000e+000  ,-2.8007  ,5  ,-1.0751
52703  ,0.000e+000  ,-2.8978  ,5  ,-0.77646
52710  ,0.000e+000  ,-2.9631  ,5  ,-0.4693
52716  ,0.000e+000  ,-2.9959  ,5  ,-0.15701
52723  ,0.000e+000  ,-2.9959  ,5  ,0.15701
52730  ,0.000e+000  ,-2.9631  ,5  ,0.4693
52736  ,0.000e+000  ,-2.8978  ,5  ,0.77646
52742  ,0.000e+000  ,-2.8007  ,5  ,1.0751
52748  ,0.000e+000  ,-2.673  ,5  ,1.362
52754  ,0.000e+000  ,-2.516  ,5  ,1.6339
52760  ,0.000e+000  ,-2.3314  ,5  ,1.888
52766  ,0.000e+000  ,-2.1213  ,5  ,2.1213
52771  ,0.000e+000  ,-1.888  ,5  ,2.3314
52777  ,0.000e+000  ,-1.362  ,5  ,2.673
52779  ,0.000e+000  ,-1.6339  ,5  ,2.516
